App Name,App ID,Price,Rating,Number of Ratings,Developer,Size,Minimum OS Version,Content Rating,Genre,Year
Merge Down!,1668106492,Free,5.0,1,CHEF GAME STUDIO YAZILIM TEKNOLOJILERI LIMITED SIRKETI,119968768,11,12+,Strategy,2023
Black and White Puzzle Game,1631956799,Free,3.0,2,志荣 胡,16808960,12,4+,Sports,2022
Stack and Fight,1611070839,Free,0.0,0,HOLOBOO LDA,77225984,11,4+,Strategy,2022
Gopher It,904273294,Free,5.0,1,"Linsay Associates, LLC",26443776,12,4+,Strategy,2016
SWRV,1581162178,Free,5.0,5,Keyvon Williams,223031296,14.2,9+,Casual,2021
Merge Orc Heroes:Idle Defense,1526773905,Free,3.0,2,"GLOBAL CULTURAL MEDIA CO., LIMITED",295549952,9,4+,Entertainment,2020
Color Ball Defender,1493702300,Free,0.0,0,Aron Sommer,65971200,10,9+,Entertainment,2020
Chess 3D.,6474183658,Free,0.0,0,M SQUARE,75243520,12,4+,Strategy,2023
ZEUS Defense: Gods vs Monsters,1497557106,Free,3.0,2,Tran Anh Khoa,101475328,9,12+,Role Playing,2020
nanogo,1556909550,Free,5.0,2,"Supernormal, LLC",44091392,13,4+,Board,2021
BonBon Mania Match 3,1551581907,Free,0.0,0,Pham Duy Nhat,330232832,11,4+,Puzzle,2021
Roots of Tomorrow,1592140112,Free,0.0,0,GAMABILIS,684455936,12,4+,Simulation,2022
Picture Matching Puzzle,1424844400,Free,0.0,0,PT Patel,43822080,11,4+,Entertainment,2018
Fortune Skillz Roulette,6478322842,Free,0.0,0,Epic Skillz SAS,163611648,12,17+,Strategy,2024
Great Leader,6686401618,Free,5.0,3,Paul Cernea,1475658752,13,4+,Strategy,2024
スーパーＴＤ　万引きＧメンは見ていた！,1059646276,Free,0.0,0,Qooga Create Limited company,191324160,6,4+,Strategy,2016
Triple Chess Timer,1554387317,Free,0.0,0,MartinJan Gaasbeek,2163712,14.2,4+,Sports,2021
Online Zoo Builder,1580413484,Free,0.0,0,Drennan Software LLC,14750720,16.5,12+,Strategy,2021
Easy Chess 2P,1634168726,Free,0.0,0,Albert Borras Pons,26519552,11,4+,Strategy,2022
キングダムオーダー,1553462361,Free,4.25,4,Ryogo Oka,352875520,10,12+,Role Playing,2021
cEDH Hub,6737121418,Free,0.0,0,IV Design Group,21935104,14,17+,Strategy,2024
Blocks Tower Pile Up In The Independence Day : Build The Tallest Tower In Endless Stacking Game,1127246812,Free,5.0,1,Perachai Wongsinwises,10558464,8,4+,Entertainment,2016
Block Defenses,6465898675,Free,2.5,2,ANTONIN RENE CHAPELON,161358848,12,9+,Strategy,2023
モバイルさめがめ＋,435023311,Free,0.0,0,Lynus Inc.,8624128,12,4+,Strategy,2011
Run For Your Life! - Fitness,6478061735,Free,5.0,2,Drew Parmelee,309227520,12,9+,Strategy,2024
War General - Multiplayer Rank,1672861415,Free,2.5,2,Tomaz Jerman,371769344,12,12+,Strategy,2023
Winchester,1183395501,Free,5.0,2,Todd Olsen,19057664,10,4+,Social Networking,2017
Merge Shooting Tower 3D,1631504092,Free,0.0,0,"Wuhan Mobo Information Technology Co.,Ltd",145467392,11,9+,Strategy,2022
Mills E,6445861675,Free,0.0,0,Mustafa UNEL,73072640,13,4+,Board,2023
Dice Slide,1434987308,Free,4.66667,3,Colin Lyders,16841728,12,4+,Strategy,2018
Room Escape: Where is my coin?,1490690636,Free,2.66667,3,TSZ KAI LEE,85400576,9,4+,Puzzle,2019
Multitask Mayhem,6639585548,Free,5.0,4,Kinser Sutton,5798912,16.4,4+,Strategy,2024
Revolver Evolution!,6599835347,Free,0.0,0,Sleyman Uyarolu,341542912,12.5,4+,Strategy,2024
Tumble Balls,1553633879,Free,0.0,0,Enjia Zhang,186150912,10,4+,Strategy,2021
Triqqy Tafl,6478985062,Free,0.0,0,Big Wham LLC,73760768,11,4+,Board,2024
Idle Aircraft Builder Tycoon,6473235730,Free,0.0,0,Mouli Dey,193184768,12,4+,Simulation,2023
Spore Cubes,684066468,$1.99 ,5.0,1,Spore Productions,103916544,12,4+,Puzzle,2014
Army Leader!,1640907538,Free,0.0,0,Anka Studios Yazilim ve Pazarlama Limited Sirketi,209967104,11,9+,Strategy,2022
Chuzu Yono Gobang,1615508688,Free,0.0,0,"GuangDong ChuZuHuYu Network Technology Co.,Ltd",175479808,12,12+,Strategy,2022
Draw Army Battle,1640551524,Free,0.0,0,Tunahan Oguz,95809536,11,12+,Strategy,2022
Stick Empire 3D,6475344438,Free,0.0,0,FUNZILLA VIET NAM COMPANY LIMITED,218555392,12,9+,Strategy,2024
HFT: Hero Fight Tactics!,6720739029,Free,0.0,0,MIDPOLY OYUN YAZILIM TASARIM DANISMANLIK HIZMETLERI VE TICARET ANONIM SIRKETI,158942208,12,9+,Action,2024
Pr3zident,1514010001,Free,0.0,0,Huseyin Iyibas,7164928,13,4+,Strategy,2020
Defend Them All,1609450851,Free,3.0,1,Volt Games Lda,157747200,11,4+,Strategy,2022
Potion Motion,1415602260,Free,5.0,2,Imagitale Studios LLC,180683776,11,4+,Lifestyle,2018
Grid Army,6443825619,Free,0.0,0,Berat Oguz,107167744,11,9+,Strategy,2022
Dist,1553613255,Free,5.0,1,Fedor Amosov,37729280,10,4+,Strategy,2021
City Car Parking 3D Master,1671627816,Free,0.0,0,Abdul Rehman,102740992,11,4+,Simulation,2023
Defend the Cow: Auto Chess TD,1491073055,Free,1.0,1,Texas PFCG Aplicativos Ltda,117353472,9,4+,Casual,2020
Connect Four Duos,6446804751,Free,0.0,0,Luke Drushell,867328,15,4+,Board,2023
emojiplode,1153424799,Free,0.0,0,Heiko Wichmann,15152128,12,17+,Strategy,2017
Tap Guess Baseball,1582173711,Free,5.0,4,"Tap Guess, LLC",49528832,11,4+,Entertainment,2021
Locked,330807045,$1.99 ,3.5,2,Sebastien BUET,7584768,11,4+,Strategy,2009
iPlay Chess,1560644019,Free,4.0,4,BEYTEK MUHENDISLIK SANAYI VE TICARET ANONIM SIRKETI,153836544,13,4+,Education,2021
Puzzmo - Brain Puzzle Game,6711343928,Free,0.0,0,Emre Solmaz,110573568,13,4+,Puzzle,2024
War of Towers - Card Battle,6736651661,Free,1.0,1,Gameyogi Private Limited,132598784,13,9+,Strategy,2024
Jailbreak Plan,1547212201,Free,0.0,0,Taiwei Chiu,80785408,12,4+,Strategy,2021
Object Hunt!,6449768421,Free,0.0,0,Virtual Projects Oyun Yazilim Ve Teknoloji Limited Sirketi,106888192,11,12+,Strategy,2023
quadroo!,6502246165,Free,5.0,5,"Quadroo, LLC",1307648,17.6,4+,Puzzle,2024
Number Lab,6476373137,Free,0.0,0,FEELCRAFTERS OYUN YAZILIM LIMITED SIRKETI,93628416,12,4+,Strategy,2024
Indan Rummy reRUMMY,1529126806,Free,0.0,0,Madras Swithgears Private Limited,102726656,9,17+,Card,2020
Kingdom Builder: Conquer Lands,6477819867,Free,1.0,1,BUGFIX GAMES ENTERTAINMENT TEKNOLOJI ANONIM SIRKETI,126780416,12,12+,Action,2024
Circle Battle 3D,1547413449,Free,0.0,0,Ozgur Taskin,74717184,11,9+,Strategy,2021
决战沙场-征服世界,1576064218,Free,3.0,2,志鹏 林,15696896,9,4+,Strategy,2021
D Super Store: Market Games 3D,6695735885,Free,0.0,0,OCCESS STUDIO LLC,217299968,13,4+,Games,2024
Coach Bus Simulator Game 3D,6444486085,Free,0.0,0,Zubair Arshad,293400576,11,4+,Simulation,2022
GraviT,1380997350,$1.99 ,4.69231,13,Dennis Mengelt,48273408,12,4+,Strategy,2019
Balloon Gem Tower Defense,1558438055,Free,5.0,1,云飞 李,47878144,10,9+,Strategy,2021
XO Challenge,1450259896,Free,0.0,0,Adolfo Vera Blasco,8976384,12,4+,Board,2019
买怪打装备,1585409402,Free,5.0,1,泽亮 孙,152045568,10,9+,Word,2021
Nut Sort Color Merge Mind Game,6736900985,Free,0.0,0,Muhammad Anas Habib,203197440,13,4+,Strategy,2024
CloudGame,1033125551,Free,0.0,0,techplus jsc,55205888,6.1,4+,Strategy,2015
1010 Bang!,1038094392,Free,5.0,7,Andrey Andreev,12068864,8,4+,Strategy,2020
Wonder Picker,1561731325,Free,3.66667,3,Marcus Katscher,43032576,8,4+,Board,2021
Khmer Shot Clock,1117403558,Free,0.0,0,bora chea,67537920,6,4+,Entertainment,2016
Cargo Rush!,6451385092,Free,0.0,0,Virtual Projects Oyun Yazilim Ve Teknoloji Limited Sirketi,106759168,11,12+,Strategy,2023
Merge Numbers : Wooden edition,1573708616,Free,5.0,4,PLAYTOUCH,39357440,12.6,4+,Entertainment,2022
Runemaster classic,1535321159,Free,0.0,0,Polarbear interactive,114279424,10,4+,Puzzle,2020
"Orbits: Relax, Relieve Stress",1602816766,Free,5.0,1,TA MINH QUANG,82938880,11,4+,Strategy,2022
CandyStack - Block Puzzle Game,1435506773,Free,5.0,1,Joseph M. Libin,101833728,9,4+,Puzzle,2018
Dog Training Manager,1635337893,Free,0.0,0,ADEN GAMES BILISIM TEKNOLOJILERI VE PAZARLAMA LIMITED SIRKETI,181116928,11,4+,Strategy,2022
HK Mahjong,1574135089,Free,1.0,1,Pok Wong,7402496,9,4+,Strategy,2021
Space Zumbla,1543767300,Free,5.0,3,"TOPCO CO.,LTD",230231040,9,4+,Strategy,2020
Zombie Defense: Last Day,6737450003,Free,5.0,1,Maria Saleem,114974720,12,9+,Strategy,2024
군인키우기:태양의 전사,1172756427,Free,3.0,2,Goormsoft Ltd.,150036480,11,9+,Strategy,2016
Pirate Online,1543981411,Free,3.0,2,Mucahit Kaplan,100093952,10,12+,Role Playing,2020
Celestial Machina,6468563524,Free,0.0,0,RYUJI KUDO,297537536,16,17+,Simulation,2024
Rubik square puzzle logic game,1561369440,Free,0.0,0,Vladislav Budruev,10799104,12.1,4+,Puzzle,2021
Выборы 2018: Симулятор,1349659365,Free,2.33333,3,Mykola Mykhaylov,22832128,9,12+,Strategy,2018
Rithmomachia,544328265,$1.99 ,2.33333,3,Random5 LLC,12191744,12,4+,Board,2012
Lumber Owls : Idle Cute Forest,6448844487,Free,5.0,4,Mert Can Diker,376842240,11,4+,Simulation,2023
Catapult Soccer,6448340105,Free,0.0,0,世恩 朱,41212928,11,4+,Sports,2023
Gioco del lotto,578650761,Free,0.0,0,Clinical Research Technology,8469504,7,4+,Strategy,2012
Merge And Destroy,1625890414,Free,0.0,0,STAMATIOS SARRIS,110312448,11,12+,Strategy,2022
Balloon Creators,1621292104,Free,0.0,0,omer cetin,94687232,11,4+,Action,2022
Death Step,1399910288,Free,5.0,1,Dmitry Mishin,247008256,9,12+,Action,2019
Realtor Master,1609041632,Free,0.0,0,Clocknest Games Yazilim Sanayi ve Ticaret Limited Sirketi,239980544,11,4+,Casual,2022
War Of The Words - Word Game,6449076547,Free,0.0,0,Jaco Pieterse,189419520,13,9+,Education,2023
Stack Number,1048071754,Free,4.0,1,亚州 王,16138240,11,4+,Strategy,2015
Win The Square - Startegy Game,6468362074,Free,0.0,0,Satish Gandham,52195328,13.2,4+,Entertainment,2024
Build Cubics,1463359882,Free,5.0,1,"Splash Colors, MChJ",49298432,9,4+,Entertainment,2019
Modern Farmer Tractor Game 3D,6453124513,Free,0.0,0,Osama Shahzad,382440448,12,4+,Strategy,2023
당구 3쿠션 시스템 연습,6448861169,Free,0.0,0,jongsin kim,41165824,11,4+,Sports,2023
Age of Monarchy,6475956321,Free,5.0,1,ATOM OYUN YAZILIM LIMITED SIRKETI,1521131520,14,9+,Strategy,2024
Idle Tap Soldier,1514532268,Free,4.0,4,Goormsoft Ltd.,150052864,11,9+,Strategy,2020
Princess World - Doll Town,6651825740,Free,0.0,0,"Chengdu Xiang Yang Technology Co., Ltd.",64634880,10,4+,Strategy,2024
Kill the King: Realtime Chess,1477894211,Free,5.0,4,Joseph Hinkle,20745216,8,4+,Board,2020
火柴人战争遗产2-皇家保卫战,1609917313,Free,4.0,2,江 吕,79697920,10,9+,Strategy,2022
Pin Around!,6464309293,Free,0.0,0,Virtual Projects Oyun Yazilim Ve Teknoloji Limited Sirketi,104178688,11,12+,Puzzle,2023
我对修真没兴趣,1523048148,Free,0.0,0,ZERO Dimension,152327168,8,9+,Simulation,2020
Idle Dracula,6447177745,Free,4.0,1,Evgeny Grishakov,208998400,12,4+,Simulation,2023
Protect My Dungeon,1542474820,Free,5.0,1,Texas PFCG Aplicativos Ltda,195713024,10,9+,Strategy,2021
Emoji Sort Puzzle Sortpuz,1620501795,Free,5.0,1,KUNHAR GAMES LTD,182522880,11,4+,Entertainment,2022
킹 온라인,1629860723,Free,0.0,0,donghwan kim,239031296,12,12+,Simulation,2022
TITANIC®,1272147129,$12.99 ,2.66667,6,Domyung Kim,115758080,10.3,4+,Education,2017
Seçim 2023 - Başkan Oyunu,1660411644,Free,4.2,10,ENES YAPICI,95952896,11,4+,Simulation,2023
Mush Rush: Stock Market Tycoon,1571381351,Free,5.0,2,Joseph Torbett,276802560,11,12+,Strategy,2021
Near Miss — Game,1570190296,Free,5.0,2,Cole Gawin,45428736,9,4+,Puzzle,2021
ABCDEF,1222422121,Free,0.0,0,Gerhard Lentschik,25159680,8.2,4+,Family,2017
SuperScaryStory3 For Reasoning,1189855865,Free,0.0,0,Takashi Suetake,22823936,8,12+,Simulation,2017
Hyper Legion,1529551930,Free,0.0,0,UNCOSOFT YAZILIM A.S.,86346752,11,9+,Action,2020
Backgammon Play,1567037080,Free,3.25,4,OENGINES GAMES LLP,76514304,12,12+,Strategy,2021
Merge Cutters,1661617949,Free,0.0,0,Ege Umur Er,181125120,12,4+,Strategy,2023
Foxie - Jeux de piste,1214263347,Free,1.0,1,FOXIE,55693312,12,4+,Strategy,2018
GoPlayDOT,1035941769,Free,0.0,0,GoPlayDot IVS,56416256,12,4+,Strategy,2015
Casino Manager Run,1632638603,Free,2.0,1,ADEN GAMES BILISIM TEKNOLOJILERI VE PAZARLAMA LIMITED SIRKETI,234547200,11,4+,Strategy,2022
عصر الملوک,1610010438,Free,5.0,4,Vplay Games Ltd,260200448,7,4+,Strategy,2022
City Bus simulator 3D Game,6680172718,Free,0.0,0,syed haroon ghazanfar,630882304,13,9+,Simulation,2024
Find it! - A brain challenge,1342374979,Free,5.0,1,Appro-app,32560128,10,4+,Casual,2018
Play Chess Online Games: Haga,6448902790,Free,4.0,1,Dinh Phuoc Duc Tran,185918464,13,4+,Education,2023
Bullet Chess: Board Shootout,6446689264,Free,0.0,0,Timuz,161662976,11,9+,Strategy,2023
Brain Game: 1 to 50,1514702849,Free,5.0,1,SOMERS GLOBAL PRIMARY PTY. LTD.,12095488,12,4+,Puzzle,2020
Paint The Wall,1329897127,Free,1.0,1,Federico Jordan,58344448,10,4+,Strategy,2018
Retro Basketball Coach 2023,6443587726,$1.99 ,0.0,0,Swipe Studios Interactive Limited,77923328,12,4+,Sports,2022
Ferris Wheel Jam,6717614318,Free,0.0,0,NanoTribe GmbH,161474560,12,4+,Strategy,2024
Unifying The Three Kingdoms,1490228826,Free,0.0,0,"Beijing ZhengFang ChangYi Technology Co., Ltd.",91176960,10,9+,Strategy,2019
Effigy Craft,1506182602,Free,5.0,3,Muhammad Rizwan,126788608,9,4+,Strategy,2020
Escape building-Chapter Haunt!,1490730162,Free,0.0,0,TSZ KAI LEE,79622144,10,12+,Puzzle,2019
The Number Pop,1576563064,Free,3.0,2,Mitchell D Eason,95240192,10,4+,Casual,2021
Coded Word Search,1526085085,Free,5.0,2,"ROSE METAL PRODUCTS, INC.",194834432,10,4+,Strategy,2020
Pong.Pong Free,939107453,Free,0.0,0,Randy Little,12634112,8,4+,Entertainment,2014
Cross Crowd,1629858118,Free,5.0,1,Yeapp Yazilim Anonim Sirketi,125696000,11,9+,Casual,2022
Balloon Pop Bubble Shooter 3D,6445896058,Free,0.0,0,Muhammad Naveed Aasim,151263232,12,12+,Strategy,2023
Rush Squad,6448746666,Free,0.0,0,Abdurrahman Sapoglu,114547712,11,4+,Strategy,2023
Pawn Race: A Tiny Chess Game,1369561938,Free,0.0,0,Valerii Maksymets,74545152,8,4+,Strategy,2018
Z match 3D,6475780242,Free,0.0,0,Yorf Studio,105410560,12,9+,Puzzle,2024
Loop Blast,6738881428,Free,0.0,0,ayush singla,131471360,13,4+,Puzzle,2024
Blips!,1142341114,Free,0.0,0,Lussier Annie,98907136,6.1,4+,Games,2016
Gym Rat - Idle Clicker,1595188553,Free,0.0,0,William Stankus,80961536,11.3,4+,Casual,2022
Key Jam!,6477823893,Free,0.0,0,Virtual Projects Oyun Yazilim Ve Teknoloji Limited Sirketi,109396992,12,12+,Strategy,2024
Admiral Wars,1498040562,Free,0.0,0,Ramazan Oezsari,8255488,9.2,9+,Entertainment,2020
Rooky - Remote Chess Clock,1553813552,Free,0.0,0,Sven Meyer,2790400,14,4+,Strategy,2021
AR Layouts WTC,6499312368,Free,0.0,0,Pierre Guittat,183411712,13,4+,Strategy,2024
Army Raid War,6468362010,Free,0.0,0,Sinta Delima,79095808,11,4+,Strategy,2023
Clash of Olympus,1533807279,Free,0.0,0,"USAEASY NETWORK TECHNOLOGY CO.,LIMITED",169433088,12,9+,Strategy,2021
CD2: TrapMaster,6499259826,$3.99 ,2.0,2,"Hangzhou Chuyu Game Technology Co., Ltd.",606779392,11,9+,Strategy,2024
Zombie Crush Defense,1499434685,Free,0.0,0,JAE HYON JU,228502528,10,17+,Action,2020
無料脳トレアプリ〜数字早押し〜,1163471390,Free,0.0,0,Amane Nikaido,17021952,8,4+,Strategy,2016
战警：大国崛起-RTS即时策略,6648758395,Free,3.0,5,Long Entertainment Company Limited,274225152,11,12+,Strategy,2024
Minotaur's Labyrinth •,1446107211,$0.99 ,4.38462,13,Fernando Morales,12836864,13.2,4+,Strategy,2018
IQ Puzzle Kingdom,1460507843,Free,0.0,0,Hai Tran,34784256,9,4+,Strategy,2019
Rome 2077 Tactics,1645086774,Free,1.0,1,Alexey Bolotov,88795136,12,9+,Strategy,2023
Color The World 3D,1610807569,Free,3.0,1,Gtap Studio Inc.,145989632,12,4+,Casual,2022
Crazy City Traffic Car Driving,1327794778,Free,5.0,1,Rameez Anjum,27859968,12,4+,Strategy,2017
Troya - Máquina Tragaperras,1261723218,Free,2.5,2,SPACE GO GAME STUDIO S.L.,152098816,12,17+,Entertainment,2018
Village Heroes : Roguelike TD,6670476372,Free,5.0,1,Evan Cassidy,173167616,14,9+,Role Playing,2024
Hero Dungeon Escape,1557240223,Free,0.0,0,Pham Duy Nhat,402663424,10,4+,Strategy,2021
Highway Traffic Control Game,6737792067,Free,0.0,0,Muhammad Saqib Javid,165693440,12,4+,Simulation,2024
Random:Numbers Generator,6469041061,Free,0.0,0,"IKURA CORPORATION, LIMITED LIABILITY CO.",147972096,11,4+,Strategy,2023
Xenowar,1630874699,$0.99 ,0.0,0,Dmitry Rodin,6469632,9,12+,Strategy,2022
Sengoku Village,1492786673,Free,4.5,2,Recstu Inc.,90193920,13,12+,Strategy,2020
Farkle – Dice Board Game,6452117393,Free,0.0,0,Andrii Hulak,81131520,12,17+,Board,2023
Hyper Snake Balls,6449152970,Free,0.0,0,Kenen Gonen,10162176,13,4+,Strategy,2023
That's My Monster,6698851026,Free,0.0,0,Jonathan Rojas,387018752,12,12+,Strategy,2024
Vichess - Play Chess Online,1626618930,Free,5.0,2,GTV Vietnam Technology Joint Stock Company,102120448,12,4+,Strategy,2022
Idle Of Carbon City,6464065197,Free,4.0,3,Lugal Oyun Yazilim ve Pazarlama Anonim Sirketi,389289984,12,4+,Strategy,2023
Ω Resist,960030076,Free,5.0,1,Salim Daya,16798720,8,4+,Entertainment,2017
Bus Racing Simulator: Bus Game,6450165861,Free,0.0,0,Nadeem Haider,440240128,12,4+,Simulation,2023
Tic Tac Toe - no Ad,1566725222,$0.99 ,0.0,0,Pascal Rieger,2237440,14,4+,Strategy,2021
Texas Holdem Edge,1309387792,$19.99 ,5.0,3,Interactive Aptitude LLC,294701056,12,17+,Strategy,2018
Trendy Store,6448572944,Free,0.0,0,Anka Studios Yazilim ve Pazarlama Limited Sirketi,139883520,12,4+,Casual,2023
Traffic Solver,1558671969,Free,0.0,0,FUBU GAMES OYUN YAZILIM VE BILGI TEKNOLOJILERI TICARET LIMITED SIRKETI,127753216,10,4+,Strategy,2021
Destroy Enemy at Any Cost!,6479639041,Free,1.0,1,Dats Games LTD,200609792,12,12+,Simulation,2024
Goods Triple Match Puzzle Game,6479633860,Free,0.0,0,Zaid Ijaz,73335808,11,12+,Puzzle,2024
Kingdom Defender Online,1547158305,Free,0.0,0,Mitchell D Eason,127752192,12,9+,Strategy,2021
Minds: Locksmith,1532968457,Free,0.0,0,Christopher Miller,53846016,8,4+,Strategy,2020
BaşkanOnline,1497396715,Free,4.5,2,Ferhat Cevik,106099712,13.4,4+,Role Playing,2020
Morskoi Boi,1533524838,Free,0.0,0,M Volgin,661504,14,4+,Strategy,2020
7up Scoreboard,1494656608,Free,3.66667,3,donald kirk,44244992,8,4+,Card,2020
Lore Seeker,1542761674,Free,3.0,3,Jelle Van den Eynde,200480768,13.6,12+,Strategy,2021
2048 Variants - merge puzzle,1587855090,Free,5.0,4,MMXIX.CZ s.r.o.,131381248,12,4+,Casual,2021
Shuffle And Scratch,6468477863,Free,0.0,0,FLUSH GAMES OYUN YAZILIM VE BILGI TEKNOLOJILERI ANONIM SIRKETI,253113344,12,4+,Strategy,2023
Moving Out Game,1626637773,$4.99 ,2.33333,3,Muhammad Arif,168451072,11,4+,Strategy,2022
SHUA Jeu de Tarot,734342362,$6.99 ,4.8,5,Joel BERNARD,466927616,10,4+,Strategy,2013
Revolution Chess Game,1592512979,Free,2.33333,3,Jesse Shaw,230703104,11,4+,Board,2022
Idle Egypt Pyramid Games,6453763427,Free,1.0,1,Mouli Dey,73381888,12,4+,Casual,2023
Circle of Chaos,6455595865,Free,0.0,0,濂 宋,163981312,15,4+,Card,2023
Farm Jam: Sheep Sort,6476591574,Free,5.0,1,LEOGAME COMPANY LIMITED,204275712,13,4+,Weather,2024
Neo Honeycomb Hop,1450768828,Free,4.59999,5,Andrew Rears,38145024,11,4+,Strategy,2019
Cube Times Pro: Rubiks Timer,6738807920,Free,0.0,0,"Sinnig Media, LLC",6293504,15.6,4+,Games,2025
Karate Fury Kung Fu Fighting,1524795562,Free,5.0,1,SYED UMAIR SHAH,290117632,12,17+,Action,2020
Candy Fever2021,1549115434,Free,0.0,0,Muggle Technology Company Limited,14683136,9,4+,Strategy,2021
Sand Guardian,6680191380,Free,0.0,0,OMICRON BILISIM HIZMETLERI TICARET LIMITED SIRKETI,206404608,12,12+,Strategy,2024
Merge Cars- Idle Tycoon,6472142663,Free,5.0,1,Mouli Dey,100057088,12,4+,Simulation,2023
XShoot Adventure: Powers,6738269769,Free,5.0,1,Proxglobal Investment And Technology Development Joint Stock Company,280376320,13,4+,Strategy,2024
Plant Clash,6636480886,Free,5.0,1,Amirahmad Bornaee,128951296,12,4+,Strategy,2024
Save The Cube Drop N Roll 3d,1436400337,Free,4.0,2,Khushal Khan,66872320,11,4+,Strategy,2018
Shuffledoku,6447894618,Free,0.0,0,CHEF GAME STUDIO YAZILIM TEKNOLOJILERI LIMITED SIRKETI,235123712,13,12+,Strategy,2023
Crack the Code: Countdown,6740000450,Free,0.0,0,Darren Iheji,141554688,17.2,4+,Puzzle,2025
Sorting Holes,1661127271,Free,0.0,0,Anka Studios Yazilim ve Pazarlama Limited Sirketi,123880448,11,4+,Casual,2022
Soldier Siege,6448024523,Free,0.0,0,Abdurrahman Sapoglu,153766912,11,4+,Action,2023
Block Twister,6458588879,Free,0.0,0,omer cetin,99891200,11,4+,Strategy,2023
Bio Zone: Last Bastion,6563140598,Free,3.66667,3,"Changde Leiniao Network Technology Co., Ltd",136588288,12,9+,Action,2024
Arrow Crowd,1640505312,Free,0.0,0,Ozan Kasikci,138696704,11,4+,Strategy,2022
墨戰,6474738641,Free,3.0,1,眉宇 李,93996032,11,9+,Casual,2024
Prehistoric creatures Invasion,918913752,Free,4.0,1,国财 胡,26347520,12,9+,Adventure,2014
Roller Drama,1542324410,$5.99 ,3.5,4,Open Lab Srl,1223421952,11,9+,Adventure,2023
Fun Amusement Theme Park 3D,6470206855,Free,0.0,0,Faraz Tariq,153381888,11,4+,Entertainment,2023
Math Riddles : iq test,1660436921,Free,3.0,1,Hakan OZBEYEN,38430720,13,4+,Education,2022
伥鬼宿舍-躺平守塔死亡突围,6474541345,Free,1.0,2,思宪 余,133779456,12,4+,Strategy,2023
Cluster Cubes,1322886858,Free,5.0,1,Connected Interactive Inc.,26739712,10,4+,Strategy,2018
Dragon Age - Tower Defense,6503492466,Free,1.0,1,Nox,246915072,13,4+,Strategy,2024
To the Kingdom!,1609953377,Free,0.0,0,Piziz Games,54388736,11,4+,Strategy,2022
minesweeper - professional,1454379319,Free,5.0,1,运杰 高,9901056,10,4+,Strategy,2019
Idle Snake Clicker,6443618909,Free,0.0,0,ADEN GAMES BILISIM TEKNOLOJILERI VE PAZARLAMA LIMITED SIRKETI,121174016,11,4+,Strategy,2022
将棋 Japanese chess 勉強アプリ,1350844125,Free,0.0,0,Tomoaki Shoji,43905024,6,4+,Entertainment,2018
Deep Space: Eternal Conflict,1566758036,Free,4.0,3,TG IT Consulting Pty Ltd,36352000,11,4+,Strategy,2022
Viruses in War,899099998,$0.99 ,5.0,1,Christof Lange,9610240,11,4+,Puzzle,2014
Pandemiceo - Strategy Game,6478441203,$0.99 ,0.0,0,Yusuf Cayci,24075264,13,12+,Board,2024
Food Story: Idle Games,6480115119,Free,5.0,4,Gamee Joint Stock Company,198531072,12,4+,Strategy,2024
The Battle Castle,1535635711,Free,5.0,1,kyusang lee,153307136,11,9+,Simulation,2020
Rune Seeker,6476439155,Free,5.0,2,MONSTER BOX JOINT STOCK COMPANY,685864960,12,12+,Strategy,2024
